#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 04 24 23 56 999 99.0 99.0  2.23 11.11  8.50 273 9999.0 999.0  10.9 999.0 99.0 99.00
2023 04 25 00 26 999 99.0 99.0  2.14 10.53  8.33 272 9999.0 999.0  10.9 999.0 99.0 99.00
2023 04 25 00 56 999 99.0 99.0  2.10 11.11  8.25 272 9999.0 999.0  10.9 999.0 99.0 99.00
2023 04 25 01 26 999 99.0 99.0  2.22  9.88  8.29 271 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 25 01 56 999 99.0 99.0  2.23 10.53  8.42 269 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 25 02 26 999 99.0 99.0  2.25 11.76  8.31 268 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 25 02 56 999 99.0 99.0  2.17 11.76  7.99 275 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 25 03 26 999 99.0 99.0  2.05 11.11  8.06 266 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 25 03 56 999 99.0 99.0  2.18 11.76  8.38 269 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 25 04 26 999 99.0 99.0  2.19 11.76  8.16 271 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 25 04 56 999 99.0 99.0  2.41 10.53  8.36 265 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 25 05 26 999 99.0 99.0  2.35 11.11  8.52 269 9999.0 999.0  10.0 999.0 99.0 99.00
2023 04 25 05 56 999 99.0 99.0  2.20 11.11  8.17 266 9999.0 999.0   9.8 999.0 99.0 99.00
2023 04 25 06 26 999 99.0 99.0  1.95  9.88  7.80 264 9999.0 999.0   9.6 999.0 99.0 99.00
2023 04 25 06 56 999 99.0 99.0  2.33 11.11  8.26 271 9999.0 999.0   9.9 999.0 99.0 99.00
2023 04 25 07 26 999 99.0 99.0  2.21 11.76  8.37 271 9999.0 999.0   9.7 999.0 99.0 99.00
2023 04 25 07 56 999 99.0 99.0  2.14 11.11  8.32 269 9999.0 999.0   9.6 999.0 99.0 99.00
2023 04 25 08 26 999 99.0 99.0  2.17 11.76  8.25 272 9999.0 999.0   9.7 999.0 99.0 99.00
2023 04 25 08 56 999 99.0 99.0  2.06 11.76  8.12 271 9999.0 999.0   9.7 999.0 99.0 99.00
2023 04 25 09 26 999 99.0 99.0  2.09 10.53  8.27 272 9999.0 999.0   9.7 999.0 99.0 99.00
2023 04 25 09 56 999 99.0 99.0  2.15 11.11  8.39 276 9999.0 999.0   9.7 999.0 99.0 99.00
2023 04 25 10 26 999 99.0 99.0  1.98 10.53  8.20 275 9999.0 999.0   9.8 999.0 99.0 99.00
2023 04 25 10 56 999 99.0 99.0  1.84 11.11  8.19 275 9999.0 999.0   9.8 999.0 99.0 99.00
2023 04 25 11 26 999 99.0 99.0  1.81 10.53  8.14 268 9999.0 999.0   9.8 999.0 99.0 99.00
2023 04 25 11 56 999 99.0 99.0  1.75 11.76  8.20 275 9999.0 999.0   9.8 999.0 99.0 99.00
2023 04 25 12 26 999 99.0 99.0  1.73 11.11  8.19 268 9999.0 999.0   9.8 999.0 99.0 99.00
2023 04 25 12 56 999 99.0 99.0  1.63  9.88  7.89 265 9999.0 999.0   9.8 999.0 99.0 99.00
2023 04 25 13 26 999 99.0 99.0  1.62 10.53  7.86 278 9999.0 999.0   9.8 999.0 99.0 99.00
2023 04 25 13 56 999 99.0 99.0  1.68  9.88  7.90 275 9999.0 999.0   9.8 999.0 99.0 99.00
2023 04 25 14 26 999 99.0 99.0  1.59  9.88  7.60 269 9999.0 999.0   9.8 999.0 99.0 99.00
2023 04 25 14 56 999 99.0 99.0  1.54 10.53  7.40 268 9999.0 999.0   9.8 999.0 99.0 99.00
2023 04 25 15 26 999 99.0 99.0  1.71 10.53  7.64 275 9999.0 999.0   9.9 999.0 99.0 99.00
2023 04 25 15 56 999 99.0 99.0  1.64 10.53  7.70 269 9999.0 999.0   9.9 999.0 99.0 99.00
2023 04 25 16 26 999 99.0 99.0  1.60 10.53  7.67 269 9999.0 999.0   9.9 999.0 99.0 99.00
2023 04 25 16 56 999 99.0 99.0  1.66 10.53  7.94 273 9999.0 999.0   9.9 999.0 99.0 99.00
2023 04 25 17 26 999 99.0 99.0  1.55  9.88  7.81 269 9999.0 999.0  10.0 999.0 99.0 99.00
2023 04 25 17 56 999 99.0 99.0  1.54  9.09  7.81 265 9999.0 999.0  10.1 999.0 99.0 99.00
2023 04 25 18 26 999 99.0 99.0  1.53  9.09  7.61 265 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 25 18 56 999 99.0 99.0  1.49  8.33  7.31 266 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 25 19 26 999 99.0 99.0  1.46  9.09  7.21 271 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 25 19 56 999 99.0 99.0  1.49  9.88  7.36 268 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 25 20 26 999 99.0 99.0  1.55  9.88  7.30 268 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 25 20 56 999 99.0 99.0  1.64  9.09  7.11 268 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 25 21 26 999 99.0 99.0  1.61  9.09  7.26 268 9999.0 999.0  10.7 999.0 99.0 99.00
2023 04 25 21 56 999 99.0 99.0  1.59  9.09  7.12 276 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 25 22 26 999 99.0 99.0  1.51  9.88  6.71 268 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 25 22 56 999 99.0 99.0  1.50  9.88  6.85 275 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 25 23 26 999 99.0 99.0  1.47  9.09  6.46 272 9999.0 999.0  10.7 999.0 99.0 99.00
2023 04 25 23 56 999 99.0 99.0  1.50  9.09  6.43 273 9999.0 999.0  10.7 999.0 99.0 99.00
2023 04 26 00 26 999 99.0 99.0  1.52  9.88  6.45 272 9999.0 999.0  10.7 999.0 99.0 99.00
2023 04 26 00 56 999 99.0 99.0  1.45  9.88  6.11 269 9999.0 999.0  10.7 999.0 99.0 99.00
2023 04 26 01 26 999 99.0 99.0  1.48 11.11  6.07 268 9999.0 999.0  10.8 999.0 99.0 99.00
2023 04 26 01 56 999 99.0 99.0  1.44  9.88  5.90 279 9999.0 999.0  10.8 999.0 99.0 99.00
2023 04 26 02 26 999 99.0 99.0  1.46  9.88  5.86 285 9999.0 999.0  10.8 999.0 99.0 99.00
2023 04 26 02 56 999 99.0 99.0  1.47  9.88  5.57 264 9999.0 999.0  10.8 999.0 99.0 99.00
2023 04 26 03 26 999 99.0 99.0  1.57  9.88  5.67 268 9999.0 999.0  10.7 999.0 99.0 99.00
2023 04 26 03 56 999 99.0 99.0  1.44  8.33  5.33 273 9999.0 999.0  10.7 999.0 99.0 99.00
2023 04 26 04 26 999 99.0 99.0  1.56  9.88  5.47 271 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 26 04 56 999 99.0 99.0  1.54  9.09  5.50 279 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 26 05 26 999 99.0 99.0  1.54 10.53  5.61 278 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 26 05 56 999 99.0 99.0  1.56  9.09  5.78 280 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 26 06 26 999 99.0 99.0  1.42  9.09  5.69 271 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 26 06 56 999 99.0 99.0  1.41  8.33  5.93 282 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 26 07 26 999 99.0 99.0  1.33  8.33  5.88 279 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 26 07 56 999 99.0 99.0  1.37  9.09  6.08 278 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 26 08 26 999 99.0 99.0  1.40  9.09  6.44 283 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 26 08 56 999 99.0 99.0  1.33  9.88  6.34 280 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 26 09 26 999 99.0 99.0  1.32  9.09  6.58 278 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 26 09 56 999 99.0 99.0  1.26  9.09  6.78 283 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 26 10 26 999 99.0 99.0  1.19  9.09  6.45 280 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 26 10 56 999 99.0 99.0  1.33  9.09  6.98 285 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 26 11 26 999 99.0 99.0  1.24  8.33  6.93 282 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 26 11 56 999 99.0 99.0  1.23  9.09  7.00 282 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 26 12 26 999 99.0 99.0  1.25  8.33  7.00 271 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 26 12 56 999 99.0 99.0  1.17  7.69  6.96 278 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 26 13 26 999 99.0 99.0  1.25  9.09  7.15 286 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 26 13 56 999 99.0 99.0  1.17  8.33  6.99 283 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 26 14 26 999 99.0 99.0  1.18  8.33  7.11 280 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 26 14 56 999 99.0 99.0  1.19  7.69  7.12 286 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 26 15 26 999 99.0 99.0  1.10  8.33  6.93 273 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 26 15 56 999 99.0 99.0  1.25  8.33  7.06 279 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 26 16 26 999 99.0 99.0  1.16  8.33  6.90 271 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 26 16 56 999 99.0 99.0  1.23  9.09  7.34 273 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 26 17 26 999 99.0 99.0  1.09  8.33  7.09 275 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 26 17 56 999 99.0 99.0  1.14  8.33  7.02 282 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 26 18 26 999 99.0 99.0  1.10  8.33  7.10 272 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 26 18 56 999 99.0 99.0  1.13  8.33  7.09 275 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 26 19 26 999 99.0 99.0  1.12  8.33  6.61 273 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 26 19 56 999 99.0 99.0  1.10  7.69  6.51 275 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 26 20 26 999 99.0 99.0  1.07  8.33  6.37 283 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 26 20 56 999 99.0 99.0  1.17  8.33  6.71 282 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 26 21 26 999 99.0 99.0  1.15  9.88  6.54 283 9999.0 999.0  10.9 999.0 99.0 99.00
2023 04 26 21 56 999 99.0 99.0  1.13  8.33  6.52 276 9999.0 999.0  11.1 999.0 99.0 99.00
2023 04 26 22 26 999 99.0 99.0  1.13  8.33  6.14 286 9999.0 999.0  11.3 999.0 99.0 99.00
2023 04 26 22 56 999 99.0 99.0  1.17  8.33  6.09 286 9999.0 999.0  11.4 999.0 99.0 99.00
2023 04 26 23 26 999 99.0 99.0  1.18  9.09  5.81 286 9999.0 999.0  11.4 999.0 99.0 99.00
2023 04 26 23 56 999 99.0 99.0  1.22  9.88  5.44 292 9999.0 999.0  11.2 999.0 99.0 99.00
2023 04 27 00 26 999 99.0 99.0  1.23  8.33  5.54 289 9999.0 999.0  11.1 999.0 99.0 99.00
2023 04 27 00 56 999 99.0 99.0  1.21 11.11  5.50 292 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 27 01 26 999 99.0 99.0  1.20  8.33  5.14 290 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 27 01 56 999 99.0 99.0  1.22  9.09  5.16 287 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 27 02 26 999 99.0 99.0  1.19  8.33  5.06 287 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 27 02 56 999 99.0 99.0  1.21  8.33  4.77 293 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 27 03 26 999 99.0 99.0  1.32 10.53  5.10 290 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 27 03 56 999 99.0 99.0  1.27 11.11  5.00 292 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 27 04 26 999 99.0 99.0  1.23 10.53  5.03 294 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 27 04 56 999 99.0 99.0  1.22  7.69  4.92 282 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 27 05 26 999 99.0 99.0  1.16 10.53  4.97 293 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 27 05 56 999 99.0 99.0  1.27  8.33  5.24 283 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 27 06 26 999 99.0 99.0  1.19  9.88  5.44 303 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 27 06 56 999 99.0 99.0  1.16  7.69  5.59 286 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 27 07 26 999 99.0 99.0  1.16  7.69  5.71 294 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 27 07 56 999 99.0 99.0  1.17  9.09  6.05 289 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 27 08 26 999 99.0 99.0  1.16  9.88  6.02 296 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 27 08 56 999 99.0 99.0  1.21  9.88  5.82 296 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 27 09 26 999 99.0 99.0  1.16 11.76  5.56 275 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 27 09 56 999 99.0 99.0  1.15  9.88  5.51 293 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 27 10 26 999 99.0 99.0  1.14  9.88  5.22 303 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 27 10 56 999 99.0 99.0  1.18 10.53  5.42 294 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 27 11 26 999 99.0 99.0  1.20 11.76  5.69 272 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 27 11 56 999 99.0 99.0  1.11  8.33  5.28 287 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 27 12 26 999 99.0 99.0  1.14 10.53  5.27 293 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 27 12 56 999 99.0 99.0  1.20  8.33  5.76 290 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 27 13 26 999 99.0 99.0  1.10  8.33  5.85 289 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 27 13 56 999 99.0 99.0  1.11  9.88  6.02 296 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 27 14 26 999 99.0 99.0  1.11  9.88  6.26 299 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 27 14 56 999 99.0 99.0  1.03  9.88  6.51 294 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 27 15 26 999 99.0 99.0  1.00  9.09  6.35 292 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 27 15 56 999 99.0 99.0  1.03  8.33  6.37 289 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 27 16 26 999 99.0 99.0  1.08  9.88  6.69 290 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 27 16 56 999 99.0 99.0  1.00  7.14  6.43 280 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 27 17 26 999 99.0 99.0  0.98  9.09  6.46 285 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 27 17 56 999 99.0 99.0  1.02  9.88  6.63 294 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 27 18 26 999 99.0 99.0  0.95  9.09  6.05 292 9999.0 999.0  10.7 999.0 99.0 99.00
2023 04 27 18 56 999 99.0 99.0  0.99  9.09  6.18 293 9999.0 999.0  10.8 999.0 99.0 99.00
2023 04 27 19 26 999 99.0 99.0  0.99  9.09  5.74 290 9999.0 999.0  10.8 999.0 99.0 99.00
2023 04 27 19 56 999 99.0 99.0  1.02 11.76  5.38 251 9999.0 999.0  10.9 999.0 99.0 99.00
2023 04 27 20 26 999 99.0 99.0  1.07  9.09  5.43 293 9999.0 999.0  10.9 999.0 99.0 99.00
2023 04 27 20 56 999 99.0 99.0  1.08  9.09  4.99 290 9999.0 999.0  11.0 999.0 99.0 99.00
2023 04 27 21 26 999 99.0 99.0  1.08  7.69  4.80 275 9999.0 999.0  11.0 999.0 99.0 99.00
2023 04 27 21 56 999 99.0 99.0  1.15  8.33  4.73 287 9999.0 999.0  11.0 999.0 99.0 99.00
2023 04 27 22 26 999 99.0 99.0  1.24  9.09  4.79 292 9999.0 999.0  11.2 999.0 99.0 99.00
2023 04 27 22 56 999 99.0 99.0  1.31  9.09  4.70 292 9999.0 999.0  11.1 999.0 99.0 99.00
2023 04 27 23 26 999 99.0 99.0  1.28 14.29  4.62 226 9999.0 999.0  11.2 999.0 99.0 99.00
2023 04 27 23 56 999 99.0 99.0  1.23  8.33  4.56 292 9999.0 999.0  11.1 999.0 99.0 99.00
2023 04 28 00 26 999 99.0 99.0  1.29 11.11  4.70 275 9999.0 999.0  11.0 999.0 99.0 99.00
2023 04 28 00 56 999 99.0 99.0  1.28  9.09  4.66 286 9999.0 999.0  11.0 999.0 99.0 99.00
2023 04 28 01 26 999 99.0 99.0  1.33 10.53  5.04 293 9999.0 999.0  11.0 999.0 99.0 99.00
2023 04 28 01 56 999 99.0 99.0  1.29 10.53  5.02 282 9999.0 999.0  11.0 999.0 99.0 99.00
2023 04 28 02 26 999 99.0 99.0  1.26 11.76  5.34 294 9999.0 999.0  10.8 999.0 99.0 99.00
2023 04 28 02 56 999 99.0 99.0  1.28 11.11  5.65 293 9999.0 999.0  10.8 999.0 99.0 99.00
2023 04 28 03 26 999 99.0 99.0  1.24 10.53  5.88 303 9999.0 999.0  10.8 999.0 99.0 99.00
2023 04 28 03 56 999 99.0 99.0  1.40 11.11  6.66 303 9999.0 999.0  10.7 999.0 99.0 99.00
2023 04 28 04 26 999 99.0 99.0  1.23 10.53  6.08 293 9999.0 999.0  10.7 999.0 99.0 99.00
2023 04 28 04 56 999 99.0 99.0  1.29  9.88  6.56 303 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 28 05 26 999 99.0 99.0  1.27 10.53  6.04 301 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 28 05 56 999 99.0 99.0  1.24  9.09  6.22 290 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 28 06 26 999 99.0 99.0  1.22 10.53  6.35 301 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 28 06 56 999 99.0 99.0  1.26 11.11  6.79 307 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 28 07 26 999 99.0 99.0  1.27 10.53  7.05 300 9999.0 999.0  10.1 999.0 99.0 99.00
2023 04 28 07 56 999 99.0 99.0  1.29 10.53  7.01 303 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 28 08 26 999 99.0 99.0  1.19  9.09  6.82 287 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 28 08 56 999 99.0 99.0  1.36  9.88  7.26 297 9999.0 999.0  10.1 999.0 99.0 99.00
2023 04 28 09 26 999 99.0 99.0  1.29  9.09  6.97 300 9999.0 999.0  10.1 999.0 99.0 99.00
2023 04 28 09 56 999 99.0 99.0  1.32  9.88  6.81 304 9999.0 999.0  10.1 999.0 99.0 99.00
2023 04 28 10 26 999 99.0 99.0  1.36  9.88  6.61 301 9999.0 999.0  10.0 999.0 99.0 99.00
2023 04 28 10 56 999 99.0 99.0  1.41  9.88  6.92 297 9999.0 999.0  10.0 999.0 99.0 99.00
2023 04 28 11 26 999 99.0 99.0  1.39  9.09  6.57 297 9999.0 999.0  10.0 999.0 99.0 99.00
2023 04 28 11 56 999 99.0 99.0  1.40  9.09  6.43 301 9999.0 999.0  10.0 999.0 99.0 99.00
2023 04 28 12 26 999 99.0 99.0  1.28  9.09  6.13 299 9999.0 999.0  10.0 999.0 99.0 99.00
2023 04 28 12 56 999 99.0 99.0  1.34  9.09  6.67 307 9999.0 999.0  10.0 999.0 99.0 99.00
2023 04 28 13 26 999 99.0 99.0  1.33  9.09  6.53 299 9999.0 999.0  10.0 999.0 99.0 99.00
2023 04 28 13 56 999 99.0 99.0  1.30  9.09  6.47 304 9999.0 999.0  10.0 999.0 99.0 99.00
2023 04 28 14 26 999 99.0 99.0  1.36  9.09  6.57 300 9999.0 999.0  10.0 999.0 99.0 99.00
2023 04 28 14 56 999 99.0 99.0  1.30  9.09  6.49 300 9999.0 999.0  10.0 999.0 99.0 99.00
2023 04 28 15 26 999 99.0 99.0  1.18  9.09  6.20 303 9999.0 999.0  10.0 999.0 99.0 99.00
2023 04 28 15 56 999 99.0 99.0  1.15  8.33  6.30 297 9999.0 999.0  10.0 999.0 99.0 99.00
2023 04 28 16 26 999 99.0 99.0  1.16  8.33  6.26 296 9999.0 999.0  10.1 999.0 99.0 99.00
2023 04 28 16 56 999 99.0 99.0  1.11  8.33  6.24 299 9999.0 999.0  10.1 999.0 99.0 99.00
2023 04 28 17 26 999 99.0 99.0  1.02  8.33  5.81 293 9999.0 999.0  10.1 999.0 99.0 99.00
2023 04 28 17 56 999 99.0 99.0  1.14  8.33  6.56 296 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 28 18 26 999 99.0 99.0  1.08  8.33  6.29 286 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 28 18 56 999 99.0 99.0  1.06  8.33  6.59 286 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 28 19 26 999 99.0 99.0  0.99  8.33  6.87 289 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 28 19 56 999 99.0 99.0  1.01  8.33  6.91 286 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 28 20 26 999 99.0 99.0  0.98  8.33  6.78 280 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 28 20 56 999 99.0 99.0  1.05  8.33  6.76 280 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 28 21 26 999 99.0 99.0  1.09  8.33  6.36 293 9999.0 999.0  10.7 999.0 99.0 99.00
2023 04 28 21 56 999 99.0 99.0  1.00 14.29  6.06 258 9999.0 999.0  10.8 999.0 99.0 99.00
2023 04 28 22 26 999 99.0 99.0  1.07  8.33  6.24 296 9999.0 999.0  10.8 999.0 99.0 99.00
2023 04 28 22 56 999 99.0 99.0  1.00 12.50  5.90 285 9999.0 999.0  10.9 999.0 99.0 99.00
2023 04 28 23 26 999 99.0 99.0  1.02 12.50  5.96 286 9999.0 999.0  11.0 999.0 99.0 99.00
2023 04 28 23 56 999 99.0 99.0  1.11 12.50  6.32 278 9999.0 999.0  11.1 999.0 99.0 99.00
2023 04 29 00 26 999 99.0 99.0  1.12 12.50  6.42 283 9999.0 999.0  11.4 999.0 99.0 99.00
2023 04 29 00 56 999 99.0 99.0  1.17 12.50  6.79 285 9999.0 999.0  11.4 999.0 99.0 99.00
2023 04 29 01 26 999 99.0 99.0  1.04 13.33  6.49 264 9999.0 999.0  11.5 999.0 99.0 99.00
2023 04 29 01 56 999 99.0 99.0  1.10 11.76  7.09 283 9999.0 999.0  11.4 999.0 99.0 99.00
2023 04 29 02 26 999 99.0 99.0  1.13 13.33  7.76 273 9999.0 999.0  11.5 999.0 99.0 99.00
2023 04 29 02 56 999 99.0 99.0  1.10 15.38  7.69 287 9999.0 999.0  11.6 999.0 99.0 99.00
2023 04 29 03 26 999 99.0 99.0  1.11 15.38  7.84 280 9999.0 999.0  11.7 999.0 99.0 99.00
2023 04 29 03 56 999 99.0 99.0  1.14 15.38  8.50 283 9999.0 999.0  11.8 999.0 99.0 99.00
2023 04 29 04 26 999 99.0 99.0  1.10 11.76  8.04 283 9999.0 999.0  11.9 999.0 99.0 99.00
2023 04 29 04 56 999 99.0 99.0  1.17 11.11  7.75 280 9999.0 999.0  11.9 999.0 99.0 99.00
2023 04 29 05 26 999 99.0 99.0  1.31 14.29  7.19 282 9999.0 999.0  11.6 999.0 99.0 99.00
2023 04 29 05 56 999 99.0 99.0  1.45 14.29  6.76 280 9999.0 999.0  11.2 999.0 99.0 99.00
2023 04 29 06 26 999 99.0 99.0  1.41 14.29  5.80 289 9999.0 999.0  11.1 999.0 99.0 99.00
2023 04 29 06 56 999 99.0 99.0  1.54 14.29  5.49 280 9999.0 999.0  11.0 999.0 99.0 99.00
2023 04 29 07 26 999 99.0 99.0  1.64 15.38  5.76 278 9999.0 999.0  10.8 999.0 99.0 99.00
2023 04 29 07 56 999 99.0 99.0  1.68 15.38  5.72 289 9999.0 999.0  10.6 999.0 99.0 99.00
2023 04 29 08 26 999 99.0 99.0  2.00 14.29  6.22 273 9999.0 999.0  10.5 999.0 99.0 99.00
2023 04 29 08 56 999 99.0 99.0  2.11 14.29  5.57 287 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 29 09 26 999 99.0 99.0  2.08 14.29  5.81 275 9999.0 999.0  10.4 999.0 99.0 99.00
2023 04 29 09 56 999 99.0 99.0  2.26  5.88  5.86 183 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 29 10 26 999 99.0 99.0  2.60 14.29  6.45 282 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 29 10 56 999 99.0 99.0  2.60 14.29  6.30 275 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 29 11 26 999 99.0 99.0  2.58 15.38  6.33 276 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 29 11 56 999 99.0 99.0  2.48 13.33  6.25 282 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 29 12 26 999 99.0 99.0  2.54 13.33  6.54 286 9999.0 999.0  10.1 999.0 99.0 99.00
2023 04 29 12 56 999 99.0 99.0  2.54 13.33  6.79 278 9999.0 999.0  10.1 999.0 99.0 99.00
2023 04 29 13 26 999 99.0 99.0  2.45 14.29  6.90 276 9999.0 999.0  10.1 999.0 99.0 99.00
2023 04 29 13 56 999 99.0 99.0  2.35 13.33  6.36 285 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 29 14 26 999 99.0 99.0  2.43 13.33  6.99 280 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 29 14 56 999 99.0 99.0  2.38 14.29  7.13 280 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 29 15 26 999 99.0 99.0  2.31 12.50  6.89 289 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 29 15 56 999 99.0 99.0  2.45 13.33  7.57 275 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 29 16 26 999 99.0 99.0  2.33 13.33  7.31 285 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 29 16 56 999 99.0 99.0  2.44 12.50  7.99 283 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 29 17 26 999 99.0 99.0  2.32 12.50  7.39 285 9999.0 999.0  10.3 999.0 99.0 99.00
2023 04 29 17 56 999 99.0 99.0  2.35 13.33  7.70 282 9999.0 999.0  10.2 999.0 99.0 99.00
2023 04 29 18 26 999 99.0 99.0  2.14 12.50  7.59 286 9999.0 999.0  10.1 999.0 99.0 99.00
2023 04 29 18 56 999 99.0 99.0  2.44 13.33  8.40 282 9999.0 999.0  10.1 999.0 99.0 99.00
